Country Name,Year,Indicator Name,Value
Costa Rica,1998,Exports of goods and services (% of GDP),43.96284105
Costa Rica,1997,Exports of goods and services (% of GDP),41.60906831
Costa Rica,1996,Exports of goods and services (% of GDP),40.01199302
Costa Rica,1995,Exports of goods and services (% of GDP),38.1292145
Costa Rica,1994,Exports of goods and services (% of GDP),35.88465867
Costa Rica,1993,Exports of goods and services (% of GDP),36.03722388
Costa Rica,1992,Exports of goods and services (% of GDP),35.28175224
Costa Rica,1991,Exports of goods and services (% of GDP),33.40610643
Costa Rica,1990,Exports of goods and services (% of GDP),34.19026834
Costa Rica,1989,Exports of goods and services (% of GDP),34.85115542
Costa Rica,1988,Exports of goods and services (% of GDP),34.0243173
Costa Rica,1987,Exports of goods and services (% of GDP),31.63231452
Costa Rica,1986,Exports of goods and services (% of GDP),31.34099253
Costa Rica,1985,Exports of goods and services (% of GDP),30.72320202
Costa Rica,1984,Exports of goods and services (% of GDP),34.38199531
Costa Rica,1983,Exports of goods and services (% of GDP),36.03724268
Costa Rica,1982,Exports of goods and services (% of GDP),45.0838985
Costa Rica,1981,Exports of goods and services (% of GDP),43.26835646
Costa Rica,1980,Exports of goods and services (% of GDP),26.47788286
Costa Rica,1979,Exports of goods and services (% of GDP),26.92283179
Costa Rica,1978,Exports of goods and services (% of GDP),28.18118938
Costa Rica,1977,Exports of goods and services (% of GDP),30.86891026
Costa Rica,1976,Exports of goods and services (% of GDP),28.90895548
Costa Rica,1975,Exports of goods and services (% of GDP),30.06200701
Costa Rica,1974,Exports of goods and services (% of GDP),33.14315574
Costa Rica,1973,Exports of goods and services (% of GDP),30.79981077
Costa Rica,1972,Exports of goods and services (% of GDP),30.22712335
Costa Rica,1971,Exports of goods and services (% of GDP),26.79417235
Costa Rica,1970,Exports of goods and services (% of GDP),27.835084
Costa Rica,1969,Exports of goods and services (% of GDP),26.59628974
Costa Rica,1968,Exports of goods and services (% of GDP),27.76639998
Costa Rica,1967,Exports of goods and services (% of GDP),24.88184845
Costa Rica,1966,Exports of goods and services (% of GDP),24.78080519
Costa Rica,1965,Exports of goods and services (% of GDP),22.56331818
Costa Rica,1964,Exports of goods and services (% of GDP),24.41937538
Costa Rica,1963,Exports of goods and services (% of GDP),22.08741883
Costa Rica,1962,Exports of goods and services (% of GDP),22.72327588
